,time,lon,lat,no2,o3,so2,pm2.5,pm10,co
9502,27,24.25,51.25,3.0679283142089844,72.9329121907552,5.368289947509766,36.97780100504557,43.15709940592448,267.41465250651044
9503,28,24.25,51.25,4.019743919372559,61.86113484700521,1.9615716934204104,10.781935373942057,12.483263651529947,205.801025390625
9504,29,24.25,51.25,4.2822920481363935,65.2647196451823,3.040744145711263,17.27826690673828,22.33983103434245,234.75927734375
9505,30,24.25,51.25,7.922920227050781,40.84265899658203,2.498979091644287,23.38416290283203,27.431264241536457,282.9923095703125
9506,31,24.25,51.25,5.3956648508707685,50.89893086751302,3.373032251993815,18.32352828979492,22.306597391764324,211.4782511393229
9507,32,24.25,51.25,4.101606686909993,67.19862874348958,5.376763661702474,26.34352366129557,31.972389221191406,254.28413899739584
9508,33,24.25,51.25,1.3738940556844077,66.09088134765625,1.013591766357422,4.282175381978353,5.858273824055989,172.2591552734375
9509,34,24.25,51.25,2.319196542104085,59.60364786783854,1.7412932713826497,7.794315338134766,10.030946731567385,193.35978190104169
9510,35,24.25,51.25,2.013589382171631,59.3606923421224,1.152138074239095,6.157498041788737,7.056196848551433,184.1125284830729
9511,36,24.25,51.25,2.640902837117513,71.87372334798177,2.8909174601236978,8.597953796386719,10.76122029622396,196.9753214518229
9512,37,24.25,51.25,4.507273356119792,56.54908752441406,2.7914117177327475,6.813493092854817,8.431119283040365,189.54947916666663
9513,38,24.25,51.25,5.474703470865886,58.43945821126302,3.3874804178873696,11.04961395263672,14.51284662882487,219.30293782552084
9514,39,24.25,51.25,6.1143646240234375,56.784942626953125,3.088965733846029,8.984938303629557,11.821243286132812,218.48470052083331
9515,40,24.25,51.25,3.6657892862955728,63.33088684082031,2.2963695526123047,10.669088999430338,12.90032958984375,217.6953328450521
9516,41,24.25,51.25,1.6447378794352214,81.85385131835938,2.513068993886312,11.050768534342447,13.440135955810549,188.468505859375
9517,42,24.25,51.25,1.69306484858195,83.56383260091145,3.4291712443033853,12.153972625732422,15.494361877441406,180.4526163736979
9518,43,24.25,51.25,1.8985198338826497,74.42102559407552,2.932669003804525,14.473650614420572,18.75994873046875,185.23116048177084
9519,44,24.25,51.25,3.311455408732096,52.6996103922526,2.164209047953288,13.802191416422524,16.729590098063152,220.4031168619792
9520,45,24.25,51.25,2.104414939880371,54.326802571614586,0.9192856947580972,4.139677047729492,4.2790788014729815,182.5452880859375
9521,46,24.25,51.25,2.930534680684408,48.66315714518229,0.8729463418324789,7.858325958251953,9.393973032633465,202.51324462890625
9522,47,24.25,51.25,3.4544989267985025,39.8821767171224,1.4104007085164387,6.144207000732422,6.508562723795573,210.3503214518229
9523,48,24.25,51.25,6.621808369954427,30.4396235148112,2.3123857180277505,12.253060658772789,14.420220692952476,235.87068684895837
9524,49,24.25,51.25,2.9877748489379883,51.492919921875,1.2882887522379558,11.571116129557293,13.692342122395834,213.55584716796875
9525,50,24.25,51.25,1.0403296947479248,66.13734944661458,0.9491819540659586,8.114847819010416,9.628118515014648,186.06197102864584
9526,51,24.25,51.25,1.4092429478963215,61.08525085449219,1.1424508094787598,9.517475763956703,11.40320332845052,182.13431803385416
9527,52,24.25,51.25,3.1622517903645835,72.9347635904948,3.791423161824544,14.327013651529947,18.40108108520508,224.8653564453125
9528,53,24.25,51.25,3.796362559000651,72.44024658203125,4.369022369384766,14.267168680826822,17.53342564900716,215.21881103515625
9529,54,24.25,51.25,2.830294926961263,68.9254862467448,2.468022187550863,7.2596480051676435,10.200740814208984,175.2985636393229
9530,55,24.25,51.25,2.990961710611979,70.73361206054688,2.5238234202067056,7.331555684407552,8.6392822265625,180.0309855143229
9531,56,24.25,51.25,1.4861934979756672,66.11473592122395,1.1847483317057292,6.022179921468099,7.169595082600911,167.56521606445312
9532,57,24.25,51.25,2.2456746101379395,61.84602355957031,1.4361998240152996,6.9130598704020185,9.503918329874674,179.62479654947916
9533,58,24.25,51.25,2.3175535202026367,63.8929189046224,1.7581119537353516,9.292152404785156,12.38558578491211,190.6055908203125
9534,59,24.25,51.25,1.2776387532552085,76.46750895182292,1.448938528696696,7.561183929443359,10.281046549479166,179.6117960611979
9535,60,24.25,51.25,2.68028195699056,60.877532958984375,2.730962117513021,12.260882059733072,15.21762466430664,198.9163614908854
9536,61,24.25,51.25,2.802289326985677,71.10587056477864,3.330681482950846,15.522900899251304,18.018465677897137,194.96126302083331
9537,62,24.25,51.25,2.1116673151652017,77.04997253417969,2.1494104067484536,15.494703928629557,18.354685465494796,240.1624755859375
9538,63,24.25,51.25,2.396572748819987,62.60486857096354,1.5925842920939128,8.836679458618164,10.333436330159506,174.6318155924479
9539,64,24.25,51.25,2.128207206726074,81.66580200195312,1.864752451578776,4.389342943827312,4.735870361328125,172.9437459309896
9540,65,24.25,51.25,2.717572530110677,85.8451639811198,2.527545134226481,7.453758239746094,9.191136678059896,171.38092041015625
9541,66,24.25,51.25,2.122128168741862,89.22401936848958,2.0017503102620444,6.831374486287435,8.003053029378256,176.30350748697916
9542,67,24.25,51.25,2.84590752919515,79.73305257161458,2.907560348510742,4.879281997680664,6.617724100748698,180.0866495768229
9543,68,24.25,51.25,4.504700342814128,65.09766133626302,2.7011610666910806,5.520251592000325,6.293691635131836,176.1692097981771
9544,69,24.25,51.25,2.542137940724691,71.90972391764323,1.4920330047607422,5.753182093302409,6.531160990397136,199.8144734700521
9545,70,24.25,51.25,2.393012523651123,74.04794820149739,2.3073383967081704,8.789393742879232,10.559401194254557,179.0648193359375
9546,71,24.25,51.25,1.594833215077718,79.22462463378906,1.8439661661783853,6.368523279825847,7.213953018188477,159.58075968424478
9547,72,24.25,51.25,1.3945148785909016,83.14786783854167,1.3366427421569824,6.764315923055013,7.613154093424479,149.83500162760416
9548,73,24.25,51.25,1.5237889289855957,76.375732421875,1.344697634379069,6.939652760823567,10.100471496582031,152.54851277669272
9549,74,24.25,51.25,1.860566775004069,65.5126953125,1.0939393838246665,6.094919840494792,7.7620805104573565,153.53730265299478
9550,75,24.25,51.25,3.286452293395996,61.79381815592448,1.6892671585083008,6.384625752766927,7.640944163004558,170.80706787109375
9551,76,24.25,51.25,3.068004608154297,68.42018636067708,2.1959686279296875,8.868494033813477,10.664897918701172,184.49666341145837
9552,77,24.25,51.25,1.8686941464742024,69.72518920898438,1.5630550384521484,8.160222371419271,8.783015569051107,165.80604044596353
9553,78,24.25,51.25,2.110280513763428,68.04485575358073,2.131386121114095,6.560366312662761,6.976491928100586,157.9524943033854
9554,79,24.25,51.25,1.787401835123698,63.16587320963541,0.7124902407328287,5.084344546000163,6.22352663675944,182.9837443033854
9555,80,24.25,51.25,2.8506431579589844,64.53872680664062,1.2631323337554932,7.375470479329427,8.242682139078775,189.7568359375
9556,81,24.25,51.25,1.7892789840698242,74.80507405598958,0.8754305044809977,5.903522491455078,7.039854049682617,165.49441528320312
9557,82,24.25,51.25,2.2006208101908364,80.33365885416667,2.001283486684164,7.271319071451823,8.751752217610678,175.62640380859375
9558,83,24.25,51.25,2.64016342163086,77.89264424641927,1.9512042999267576,6.297808329264323,7.3151499430338545,172.84930419921875
9559,84,24.25,51.25,2.298759937286377,71.39607747395833,2.303584098815918,5.251864433288574,7.03896967569987,162.9908447265625
9560,85,24.25,51.25,1.9124515851338704,71.5177714029948,1.8178364435831704,6.423206329345703,7.746205647786458,162.73016357421875
9561,86,24.25,51.25,1.749932607014974,68.28319803873698,1.3616828918457031,6.976468404134114,8.05783208211263,145.76765950520834
9562,87,24.25,51.25,2.581977844238281,70.21949259440105,3.576475143432617,5.728244781494141,6.727409362792969,159.51395670572916
9563,88,24.25,51.25,1.8811295827229817,74.2045389811198,2.3239450454711914,6.274444580078125,7.988814036051433,137.66034952799478
9564,89,24.25,51.25,1.9757204055786133,72.96314493815105,1.5707780520121255,5.963298797607422,6.684155782063802,158.78704833984375
9565,90,24.25,51.25,1.8683120409647624,61.15306599934896,1.6789676348368328,7.646118799845378,9.562840143839518,159.91028849283853
9566,91,24.25,51.25,1.1081724961598711,56.6958262125651,0.6765859921773275,3.9334850311279297,4.317041397094727,148.34064737955728
9567,92,24.25,51.25,1.0234700043996174,54.36469523111979,0.3861301740010579,3.813655217488607,4.595345497131348,127.36519368489584
9936,1,24.25,50.75,5.601894378662109,45.10062662760416,1.5853783289591472,8.292088190714518,10.675132751464844,189.6164957682292
9937,2,24.25,50.75,7.202440897623698,47.00361633300781,4.0652281443278,18.156517028808597,22.9484380086263,224.24151611328125
9938,3,24.25,50.75,10.089935302734377,41.107503255208336,3.467710494995117,20.45969009399414,25.282958984375,262.25830078125
9939,4,24.25,50.75,9.733295440673828,47.81341044108073,6.535675684611003,32.06323496500651,42.21197509765625,313.6150716145833
9940,5,24.25,50.75,3.999400138854981,55.68016560872396,1.1401984691619873,8.952136993408203,12.382217407226562,196.05682373046875
9941,6,24.25,50.75,6.090504328409831,63.4773203531901,3.0645014444986978,9.043904622395834,12.244368235270182,220.73978678385416
9942,7,24.25,50.75,5.562446594238281,63.85197448730469,3.627390543619792,12.658367156982422,17.875389099121094,219.4157511393229
9943,8,24.25,50.75,3.779141108194987,69.59145609537761,1.5119036038716631,5.833946228027344,8.840484619140625,175.41886393229166
9944,9,24.25,50.75,4.341027895609538,64.58157857259114,1.8137160936991372,7.871805826822917,10.112754821777344,211.55098470052084
9945,10,24.25,50.75,2.73161252339681,68.9633280436198,1.4652528762817385,8.833244959513346,13.333897908528646,187.5870361328125
9946,11,24.25,50.75,3.5719194412231445,63.41511027018229,4.636950174967448,13.783604939778646,19.191181182861328,213.63397216796875
9947,12,24.25,50.75,6.459980010986328,61.76313273111979,2.749741236368815,11.584640502929688,17.460899353027344,228.727294921875
9948,13,24.25,50.75,5.090249379475911,58.50311787923177,2.815697987874349,11.545682271321615,14.60751215616862,223.68705240885416
9949,14,24.25,50.75,3.5937344233194985,66.95433044433594,2.699229876200358,9.96530787150065,12.056897481282553,200.33113606770837
9950,15,24.25,50.75,4.90099589029948,50.56310526529948,1.9466349283854167,10.30247688293457,14.140848795572916,241.8782755533854
9951,16,24.25,50.75,1.656508445739746,67.70953369140625,0.6365622282028198,6.108418782552083,7.555789947509766,194.95271809895837
9952,17,24.25,50.75,1.8135925928751628,66.81154886881511,0.8080682754516602,6.880383173624675,8.223150889078775,178.76629638671875
9953,18,24.25,50.75,2.3891234397888184,62.81754557291666,1.3203768730163574,7.250213623046875,9.04211171468099,207.145751953125
9954,19,24.25,50.75,5.370763778686523,55.06795756022135,2.343310674031576,11.948705037434896,15.56653086344401,247.63818359375
9955,20,24.25,50.75,5.6781431833903,55.03599548339844,2.135640780131022,11.760655721028646,13.021197001139322,255.3249308268229
9956,21,24.25,50.75,5.36146863301595,62.97352600097656,4.74628225962321,13.547779083251951,17.8314692179362,249.98681640625
9957,22,24.25,50.75,2.9229869842529297,68.96138000488281,1.3461124102274578,6.207710266113281,8.281681060791016,196.27473958333331
9958,23,24.25,50.75,3.215944290161133,68.86881001790364,1.406294345855713,6.960936864217122,9.09110196431478,193.6472574869792
9959,24,24.25,50.75,2.4447019894917807,72.42011006673177,1.0710589090983074,6.426881154378255,8.19993527730306,175.95062255859375
9960,25,24.25,50.75,6.025035222371419,62.829691569010414,2.569956143697103,19.227452596028645,24.70433807373047,214.06304931640625
9961,26,24.25,50.75,7.333208084106445,48.67524210611979,4.901051839192708,33.58418273925781,42.65606180826823,312.6212972005208
9962,27,24.25,50.75,3.5502888361612954,73.03077697753906,5.244565327962239,34.805137634277344,42.80670674641927,268.5321044921875
9963,28,24.25,50.75,4.67446772257487,62.23821512858073,2.2289915084838867,11.795745849609377,13.37717056274414,215.88444010416663
9964,29,24.25,50.75,5.65229860941569,64.17885335286458,3.4119434356689453,16.88167953491211,22.49015045166016,243.48958333333331
9965,30,24.25,50.75,8.496493021647135,39.90424092610677,2.942904790242513,21.189862569173176,25.898272196451824,288.08286539713544
9966,31,24.25,50.75,7.08047612508138,49.03104654947917,3.3094050089518228,19.651716868082683,25.460904439290363,237.6447550455729
9967,32,24.25,50.75,5.405864079793294,62.53556823730469,5.403025309244792,26.658203125,33.03753662109375,260.1341756184896
9968,33,24.25,50.75,2.0416396458943686,68.14572143554688,0.9336603482564292,6.224816004435222,8.38978385925293,178.97725423177084
9969,34,24.25,50.75,3.151580174763997,61.93024698893229,1.9550286928812664,9.02818489074707,11.36504872639974,199.0853068033854
9970,35,24.25,50.75,3.0284411112467446,55.72933451334635,1.2844316164652507,6.756802876790364,8.304828643798828,183.1676228841146
9971,36,24.25,50.75,2.6631848017374677,69.72131856282552,2.900993982950846,7.723512649536133,10.157941818237305,190.2133585611979
9972,37,24.25,50.75,4.55333137512207,60.15232849121094,1.7060484886169434,6.743014017740886,8.424100240071615,187.91668701171875
9973,38,24.25,50.75,5.531113942464192,59.54826354980469,3.508729934692383,11.174452463785808,15.520904541015623,222.46842447916663
9974,39,24.25,50.75,5.798433303833008,58.71146138509115,3.061738967895508,8.715402603149414,11.39443842569987,226.36421712239584
9975,40,24.25,50.75,3.72599728902181,64.53273518880208,2.793262163798014,11.174259185791016,13.439470926920572,220.68634033203125
9976,41,24.25,50.75,2.219321250915528,82.03921508789062,2.9096466700236,11.283475240071615,13.996452331542969,189.2898356119792
9977,42,24.25,50.75,2.1460679372151694,82.43843078613281,3.6951382954915366,12.242912292480469,15.536687215169271,181.70833333333331
9978,43,24.25,50.75,2.3514858881632485,72.55607604980469,4.6567338307698565,15.549057006835938,20.319676717122395,188.5040283203125
9979,44,24.25,50.75,4.358365376790364,51.21996561686198,2.63410758972168,15.02004369099935,17.14070765177409,227.1976318359375
9980,45,24.25,50.75,3.5912872950236,51.943929036458336,0.8166643778483073,4.770563125610352,5.143705368041992,193.5174560546875
9981,46,24.25,50.75,4.543759028116862,51.39620971679688,1.3966275850931804,8.832733790079752,9.75021998087565,189.9867146809896
9982,47,24.25,50.75,8.323927561442057,32.486246744791664,1.6549269358317058,6.898187001546224,7.724880218505859,212.88273111979169
9983,48,24.25,50.75,7.97482172648112,37.76235707600912,2.443622430165609,11.010943094889322,12.561141967773438,221.9524129231771
9984,49,24.25,50.75,4.548034350077312,48.50095621744792,2.307037671407064,12.502049763997396,14.5229123433431,237.5159708658854
9985,50,24.25,50.75,1.4823730786641438,60.358154296875,0.8732947508494059,9.270298639933268,10.813323974609377,191.2583211263021
9986,51,24.25,50.75,2.3873891830444336,59.937276204427086,1.1197927792867024,9.8948122660319,11.903939565022789,193.126708984375
9987,52,24.25,50.75,4.839025815327962,69.99132792154948,3.5488980611165366,14.46241251627604,17.635701497395832,214.78240966796875
9988,53,24.25,50.75,4.703261057535808,70.4587910970052,3.794165929158529,13.97522226969401,18.041484832763672,218.3509521484375
9989,54,24.25,50.75,3.8381481170654297,68.13916524251302,2.988374392191569,8.608182271321615,12.44033432006836,181.1869099934896
9990,55,24.25,50.75,3.699258804321289,71.41023763020833,2.4158902168273926,8.001312891642252,9.768794377644856,174.42964680989584
9991,56,24.25,50.75,3.319038391113281,66.16212972005208,2.106476306915283,8.51296869913737,11.631888071695965,189.95406087239584
9992,57,24.25,50.75,4.01405143737793,63.20435078938802,2.450898806254069,8.9849853515625,11.647599538167318,205.4490966796875
9993,58,24.25,50.75,4.889430999755859,66.43486022949219,3.215745290120443,12.961822509765623,16.33537419637044,205.7999267578125
9994,59,24.25,50.75,1.5042076110839844,75.89333089192708,1.1787760257720947,8.913799285888672,11.598885854085289,178.4872029622396
9995,60,24.25,50.75,3.305832862854004,57.89728291829427,3.710394541422526,12.80279286702474,15.543116251627604,197.71573893229169
9996,61,24.25,50.75,3.885211626688639,61.6422119140625,3.1998513539632163,15.561508178710938,18.965193430582683,207.5219930013021
9997,62,24.25,50.75,2.610457261403402,70.69923400878906,1.8179659843444824,15.635892232259115,18.087158203125,225.2004597981771
9998,63,24.25,50.75,3.0325215657552085,59.478057861328125,2.164393583933512,9.770540237426758,12.519265492757162,174.0164998372396
9999,64,24.25,50.75,2.712118148803711,81.28396097819011,1.7981510162353516,4.748986562093099,5.516050974527995,171.25028483072916
10000,65,24.25,50.75,2.908060073852539,84.96603393554688,2.665268421173096,7.465359369913737,9.350929896036783,170.75642903645834
10001,66,24.25,50.75,2.270601431528727,88.82626342773438,1.8119432131449384,6.924580891927083,8.217643737792969,174.3899129231771
10002,67,24.25,50.75,2.952000617980957,75.96090698242188,2.4634594917297363,5.005491892496745,6.629123687744141,171.29705810546875
10003,68,24.25,50.75,4.798547426859538,67.80908711751302,2.6531174977620444,5.738280614217122,6.753870010375977,166.91867065429688
10004,69,24.25,50.75,3.3811155954996743,74.139404296875,1.9211060206095376,6.285897572835286,7.256795247395833,186.5588582356771
10005,70,24.25,50.75,3.498813311258952,70.38053894042969,2.548397699991862,8.24404271443685,10.675289154052734,184.1162109375
10006,71,24.25,50.75,2.051448027292887,78.10155741373698,2.0517420768737797,6.666792551676433,7.563886006673177,158.54090372721353
10007,72,24.25,50.75,1.4848473866780598,82.82797241210938,1.243578275044759,6.751139958699544,7.388813018798828,147.98603312174478
10008,73,24.25,50.75,1.397517204284668,73.76047261555989,0.7121584415435791,6.241071065266927,9.549968719482422,151.7627156575521
10009,74,24.25,50.75,2.263221104939779,65.36998494466145,2.17769463857015,6.353148778279622,8.096700668334961,154.8990681966146
10010,75,24.25,50.75,3.248113314310709,62.123067220052086,1.5366568565368652,6.037469863891602,7.396375020345052,171.51082356770834
10011,76,24.25,50.75,3.543730099995931,71.96783447265625,2.2712353070576987,9.366419474283854,10.391300201416016,164.8421427408854
10012,77,24.25,50.75,2.513557275136312,69.13284301757812,2.253314018249512,8.543173472086588,9.387002309163412,162.4091593424479
10013,78,24.25,50.75,2.874784787495931,64.53401692708333,1.7978925704956057,6.644277572631836,6.942222595214844,160.79108683268228
10014,79,24.25,50.75,3.0497700373331704,62.43896484375,0.9136153062184652,6.376413981119792,7.906364440917969,179.8172607421875
10015,80,24.25,50.75,4.063995361328125,63.893880208333336,1.557125409444173,7.577891031901042,8.592799504597982,202.204833984375
10016,81,24.25,50.75,2.6539478302001958,73.15518697102864,0.8994456926981608,6.013716379801433,7.177562077840169,169.91928100585938
10017,82,24.25,50.75,2.8432388305664062,79.54087320963542,2.137740929921468,7.328463236490886,9.137638092041016,178.75077311197916
10018,83,24.25,50.75,2.356975555419922,79.25977579752605,1.7267521222432454,6.522706349690755,7.324994405110677,166.13939412434897
10019,84,24.25,50.75,2.6498743693033853,70.79625956217448,1.6382206281026204,4.920817057291667,6.092672983805339,157.2989705403646
10020,85,24.25,50.75,2.504267374674479,71.81224568684895,1.9949426651000977,6.749952952067058,9.0030517578125,169.8978271484375
10021,86,24.25,50.75,2.463802973429362,68.79672241210938,1.553234577178955,7.440903981526692,8.262032826741537,141.36264038085938
10022,87,24.25,50.75,3.3962246576944985,67.70175170898438,2.91738510131836,5.874910354614258,7.047937393188477,156.67593383789062
10023,88,24.25,50.75,2.8356444040934243,73.31372578938802,2.030021985371908,6.480100631713867,8.809164047241211,138.20600382486978
10024,89,24.25,50.75,3.033379554748535,67.01165771484375,1.377515157063802,6.04356066385905,6.484680811564128,157.66121419270834
10025,90,24.25,50.75,3.087126096089681,62.27803039550781,1.7196424802144368,8.001852035522461,9.62794303894043,163.76012166341147
10026,91,24.25,50.75,1.3625580469767251,57.30916849772135,0.4343430995941162,3.798306147257487,4.02992312113444,151.51677449544272
10027,92,24.25,50.75,1.3101490338643391,56.80653889973959,0.3871841430664062,3.800859451293945,4.360636393229167,126.9937744140625
15456,1,24.75,51.75,3.3418471018473306,51.47835795084635,1.339801788330078,7.076674143473308,9.055062611897789,180.4158121744792
15457,2,24.75,51.75,5.342386881510417,51.09399922688802,1.971869786580404,15.26938247680664,19.54772440592448,207.696533203125
15458,3,24.75,51.75,5.322509765625,45.6745351155599,1.8241491317749023,12.135442097981771,14.812183380126951,211.15230305989584
15459,4,24.75,51.75,10.25240961710612,39.88392639160156,5.975332260131836,30.16994222005208,38.42513275146485,314.5465087890625
15460,5,24.75,51.75,2.746514638264974,59.64608256022135,1.4246500333150227,5.652801513671875,7.863582611083984,182.53092447916663
15461,6,24.75,51.75,3.647973378499349,66.41928100585938,2.0453025499979653,6.285269419352214,8.32155736287435,200.96500651041663
15462,7,24.75,51.75,3.669953982035319,66.65042622884114,2.171712239583333,8.911529541015625,11.9773801167806,202.2744140625
15463,8,24.75,51.75,1.8215864499409995,74.01554361979167,1.1972591876983645,3.622055689493815,5.298594792683919,170.6918741861979
15464,9,24.75,51.75,1.7947368621826172,68.04803975423177,1.379297415415446,5.566056569417317,7.642171859741211,184.7475789388021
15465,10,24.75,51.75,1.9222629865010576,71.69747924804688,1.6317354838053386,7.193346659342448,10.139287948608398,182.4493408203125
15466,11,24.75,51.75,2.680029551188151,63.38071695963541,2.453433036804199,11.757102966308594,14.051275889078775,206.01995849609372
15467,12,24.75,51.75,5.677673975626628,59.11695861816406,2.509197552998861,13.486441294352211,18.685888926188152,232.22723388671875
15468,13,24.75,51.75,4.751172383626302,55.57549031575521,2.908888498942057,11.771161397298178,14.862712860107422,228.0693155924479
15469,14,24.75,51.75,2.6843048731486,67.68322245279948,2.8266611099243164,7.527411142985026,9.22956911722819,191.7842814127604
15470,15,24.75,51.75,3.579221725463867,50.34796142578125,1.352096398671468,9.094127655029297,12.039353688557943,227.8855997721354
15471,16,24.75,51.75,1.5935761133829751,67.08249918619792,0.5986868143081665,5.197201410929362,6.309872309366862,187.482421875
15472,17,24.75,51.75,1.6306559244791667,64.7999979654948,0.7031696637471517,6.067375183105469,6.558097839355469,179.2813924153646
15473,18,24.75,51.75,1.4852797190348308,62.05326843261719,1.0460043748219807,5.701225280761719,7.175210316975911,202.3574015299479
15474,19,24.75,51.75,3.2297983169555664,57.30836486816406,2.1722925504048667,9.98419952392578,13.617566426595053,216.1759033203125
15475,20,24.75,51.75,2.3891000747680664,57.46579996744792,1.050222873687744,8.146963119506836,8.929989496866861,213.9736328125
15476,21,24.75,51.75,4.659125328063965,61.3856455485026,3.167008717854818,10.84823735555013,12.928215026855469,232.09651692708331
15477,22,24.75,51.75,1.878765106201172,72.40106201171875,1.0920738379160564,4.703510284423828,6.7523956298828125,174.65804036458334
15478,23,24.75,51.75,1.9562891324361165,75.4158426920573,0.8936568101247152,4.762084325154622,5.826212565104167,173.8687744140625
15479,24,24.75,51.75,1.7092192967732749,76.21946716308594,1.0639783541361492,5.720973968505859,7.559167861938477,171.08123779296875
15480,25,24.75,51.75,3.311655044555664,57.71697998046875,1.6038451194763184,15.00922393798828,20.489421844482425,200.6207071940104
15481,26,24.75,51.75,3.486278533935547,56.76054890950521,2.2065855662027998,23.419077555338543,28.523223876953125,215.748779296875
15482,27,24.75,51.75,1.9777901967366536,70.3694559733073,4.607805887858073,31.91725667317708,39.68225860595703,250.55035400390625
15483,28,24.75,51.75,4.396392822265625,59.33936564127604,1.8971762657165527,10.289307276407875,11.526501973470053,221.6739298502604
15484,29,24.75,51.75,3.266564051310221,62.78570556640625,2.769103686014811,16.082238515218098,21.237225850423176,227.91682942708331
15485,30,24.75,51.75,6.493906656901042,40.50654856363932,1.8860104878743489,21.887339274088543,25.473246256510414,266.4786783854167
15486,31,24.75,51.75,4.321787198384603,51.67918395996094,2.1810525258382163,14.266070048014322,19.157923380533852,203.9987589518229
15487,32,24.75,51.75,3.5632651646931968,67.13871256510417,3.984656651814779,21.682088216145832,28.79468027750651,230.48701985677084
15488,33,24.75,51.75,1.2169618606567385,66.37772115071614,0.9725828170776368,3.617090861002604,5.216000239054362,167.44889322916666
15489,34,24.75,51.75,2.381972630818685,60.29401652018229,1.3411351839701335,6.2480316162109375,8.051791508992514,185.03422037760416
15490,35,24.75,51.75,1.3338392575581868,60.64330037434896,0.9747485319773356,4.176782290140788,5.180894215901692,165.64405314127603
15491,36,24.75,51.75,2.562326431274414,70.94461059570312,3.2835963567097983,8.802814483642578,11.549463907877604,199.8449910481771
15492,37,24.75,51.75,3.1395851771036782,62.354248046875,2.0712501207987466,5.856276830037435,7.706351598103841,180.1090087890625
15493,38,24.75,51.75,3.719193776448568,58.58863830566406,2.362118721008301,10.081586837768556,13.249903361002604,208.9132080078125
15494,39,24.75,51.75,6.292640686035156,54.932840983072914,2.3232534726460776,9.752360026041666,12.323719024658203,217.172607421875
15495,40,24.75,51.75,3.291345596313477,64.83393859863281,2.3057333628336587,10.091644922892252,13.14000447591146,208.25211588541663
15496,41,24.75,51.75,1.4606568018595378,79.81390380859375,2.273835817972819,11.029074350992838,13.332635243733725,186.1312459309896
15497,42,24.75,51.75,1.4374755223592122,83.18900044759114,2.567877451578776,11.364105224609377,13.79666264851888,182.33011881510416
15498,43,24.75,51.75,1.46641206741333,76.82677205403645,1.6712144215901692,11.771306355794271,13.75585683186849,177.4179890950521
15499,44,24.75,51.75,2.703918139139811,55.37044779459635,2.09513250986735,12.394109090169271,14.761889139811196,191.76861572265625
15500,45,24.75,51.75,2.625555515289306,53.27603149414063,1.009628852208455,4.024777412414551,4.5713300704956055,181.93412272135416
15501,46,24.75,51.75,2.4213147163391118,49.66358439127604,0.5122819741566976,5.227522532145183,6.1401322682698565,205.70269775390625
15502,47,24.75,51.75,1.7895043690999348,50.82980346679688,0.5916127363840739,6.176626841227214,6.865843454996745,199.83272298177084
15503,48,24.75,51.75,1.989811102549235,44.425069173177086,0.5368874073028564,7.281790415445964,7.790411631266276,211.5532023111979
15504,49,24.75,51.75,1.5642374356587727,57.26632690429688,0.9016908009847006,9.58238728841146,10.885618845621744,203.64876302083331
15505,50,24.75,51.75,1.0151172478993733,64.11909484863281,0.9313496748606364,8.259317398071289,9.747367223103842,187.72123209635416
15506,51,24.75,51.75,1.1782312393188477,58.990264892578125,0.9178180694580078,8.798335393269857,11.80224609375,183.88728841145837
15507,52,24.75,51.75,2.301381746927897,72.56974792480469,2.5420069694519043,12.699509938557943,15.643999735514322,215.4487508138021
15508,53,24.75,51.75,3.1108627319335938,72.03492736816406,3.222488085428873,12.708221435546877,16.737483978271484,214.468505859375
15509,54,24.75,51.75,2.59786860148112,68.78053283691406,2.098991711934408,6.158257166544597,8.186386108398438,174.91853841145834
15510,55,24.75,51.75,1.9349972407023115,68.15861002604167,1.7025119463602705,5.178090413411458,7.1224721272786455,171.0870361328125
15511,56,24.75,51.75,1.2631279627482097,65.46803792317708,0.954560915629069,3.7620178858439126,4.971700986226399,159.44315592447916
15512,57,24.75,51.75,1.5264051755269368,62.46227010091146,1.0182587305704751,4.640891075134277,5.768796284993489,168.79639689127603
15513,58,24.75,51.75,1.916784445444743,64.72939554850261,1.3000737031300862,6.3596452077229815,8.486593882242838,186.8341267903646
15514,59,24.75,51.75,1.3804222742716472,73.33342997233073,1.5092849731445312,7.66427485148112,9.398815155029297,178.31689453125
15515,60,24.75,51.75,1.8347272872924805,62.82010396321615,1.6991918881734211,11.320112864176432,13.4578005472819,192.5999755859375
15516,61,24.75,51.75,2.5608704884847007,70.0894775390625,3.194621721903483,15.052982330322266,18.409198760986328,193.0721232096354
15517,62,24.75,51.75,1.930243968963623,76.38906860351562,1.787502606709798,14.549901326497396,16.712566375732422,243.1089884440104
15518,63,24.75,51.75,1.6896276473999023,66.98421223958333,0.9416796366373698,7.348527908325195,8.894788106282553,170.72998046875
15519,64,24.75,51.75,1.5804675420125325,79.22761535644531,1.2457667191823325,3.41043758392334,3.7399142583211273,166.26665242513022
15520,65,24.75,51.75,2.0265204111735025,84.96075439453125,1.973417599995931,6.545331319173177,7.582597732543945,170.9672648111979
15521,66,24.75,51.75,1.9755929311116536,88.354248046875,1.6808242797851562,6.488585789998372,8.00773811340332,177.02276611328125
15522,67,24.75,51.75,2.762494405110677,78.47242736816406,2.4025937716166177,4.598297754923503,6.572043100992839,178.4862060546875
