,time,lon,lat,no2,o3,so2,pm2.5,pm10,co,tmax,tmin,hum,opady,tysk,wind
60612,77,28.25,51.75,0.9477057456970216,74.86802164713542,0.7673998673756918,7.545846303304036,8.577360153198242,158.42523193359375,21.3,8.34,82.64,0.97,99.22,2.25
60613,78,28.25,51.75,1.2174838383992512,69.97135925292969,0.3196258544921875,6.049533843994141,7.107507069905599,167.8427734375,19.43,11.99,88.85,5.43,98.62,1.57
60614,79,28.25,51.75,0.914384921391805,70.60137939453125,0.2640607953071594,4.58831246693929,4.740436871846517,150.28717041015625,18.82,10.37,86.56,7.78,98.29,1.43
60615,80,28.25,51.75,0.9613510767618816,67.245849609375,0.2733546495437622,3.528947194417318,3.760803540547689,155.70783487955728,13.09,10.12,91.6,14.21,98.46,3.57
60616,81,28.25,51.75,0.9530417919158936,70.60513305664062,0.4248706499735514,4.227380752563477,4.606500625610352,143.69217936197916,14.74,8.89,84.31,4.32,98.85,4.59
60617,82,28.25,51.75,0.8217391967773438,71.18946329752605,0.461697260538737,3.820837656656901,4.800338745117188,146.95632934570312,16.84,7.18,78.1,0.09,99.55,2.39
60618,83,28.25,51.75,0.7608169714609782,83.44126383463542,1.0490121841430664,5.661216100056966,6.701230367024739,141.92989095052084,21.0,8.67,75.46,3.85,99.39,4.04
60619,84,28.25,51.75,1.168150742848714,73.66011555989583,1.3473456700642903,4.721181233723958,6.032243728637695,156.0033976236979,17.37,8.92,78.63,0.72,99.57,3.27
60620,85,28.25,51.75,1.0068309307098389,67.15074666341145,0.6360818942387899,4.882469495137532,5.81434949239095,146.0669962565104,19.01,9.86,73.73,0.56,100.23,1.57
60621,86,28.25,51.75,0.8402761618296305,72.16492207845052,0.3930894533793131,4.515061378479004,5.621103922526042,137.20331827799478,20.61,10.51,76.71,0.23,100.12,3.85
60622,87,28.25,51.75,1.3109049797058103,70.4214375813802,1.1903160413106282,4.566657384236653,5.631533940633138,138.6263224283854,20.32,12.52,72.9,5.9,99.94,2.35
60623,88,28.25,51.75,1.0111979643503826,68.53104146321614,0.4764119784037272,4.111321767171224,4.878810882568359,141.06620279947916,20.93,8.97,76.62,1.5,99.78,1.86
60624,89,28.25,51.75,1.0340999762217205,65.73689778645833,0.4558949867884318,5.083481152852376,6.004138310750325,139.26737467447916,19.96,12.06,84.12,9.25,99.62,2.28
60625,90,28.25,51.75,0.9302334785461426,67.88918558756511,0.3493899504343669,4.878310203552246,5.386884689331055,146.87263997395834,18.19,11.06,82.54,2.25,99.5,2.69
60626,91,28.25,51.75,0.7787168820699056,62.02654012044271,0.3911752700805664,3.914520263671875,4.172561009724935,138.84524536132812,15.26,9.36,87.56,11.41,99.75,2.83
60627,92,28.25,51.75,0.939050277074178,59.04198201497396,0.4447842836380005,3.3469921747843423,4.0800832112630205,119.06002807617188,15.23,7.67,77.04,0.6,100.07,2.09
60996,1,28.25,51.25,1.9897166887919109,50.72893778483073,0.2898872296015422,3.587505340576172,4.024012565612793,166.13641357421875,2.0,-2.55,94.57,0.72,100.68,2.53
60997,2,28.25,51.25,2.841939608256022,58.39360046386719,0.981901486714681,10.27166748046875,12.586442311604818,180.9712727864584,3.55,-0.31,93.15,0.3,100.41,4.98
60998,3,28.25,51.25,1.9305040041605632,60.7266845703125,0.7792569796244303,5.503651936848958,6.236728668212891,167.89166259765625,4.31,-2.61,91.98,0.06,100.44,3.05
60999,4,28.25,51.25,6.580455780029297,47.61157735188802,4.692102114359538,26.21074676513672,30.247365315755207,284.8924967447917,6.46,-1.7,95.92,0.58,99.0,4.01
61000,5,28.25,51.25,2.0940756797790527,58.925801595052086,0.5340936978658041,5.7166086832682295,7.370466232299805,184.479248046875,1.26,-4.45,88.17,1.11,99.26,2.41
61001,6,28.25,51.25,1.2868553002675374,72.09536234537761,0.9923717180887858,3.510595321655273,4.143277486165364,173.28365071614584,0.04,-6.25,85.93,0.33,100.13,3.18
61002,7,28.25,51.25,2.951720873514811,68.02689615885417,2.1952028274536133,8.681069056193033,11.484619140625,187.6473185221354,3.29,-5.23,87.17,0.46,99.21,6.49
61003,8,28.25,51.25,1.3959086736043294,72.75063069661458,0.6268041531244913,3.509688377380371,4.727578798929851,155.72357177734375,0.78,-5.2,83.4,0.75,98.97,4.52
61004,9,28.25,51.25,1.1069350242614746,71.52438354492188,0.6391439040501913,4.14340877532959,5.384137471516927,171.5664265950521,-1.94,-8.9,83.95,0.2,99.87,1.92
61005,10,28.25,51.25,1.3752644856770833,74.50942484537761,0.7535281976064047,5.892017364501953,7.391815821329753,170.3070068359375,0.48,-10.47,79.8,0.02,100.19,1.97
61006,11,28.25,51.25,1.8679420153299968,77.16222127278645,1.870019594828288,11.648918151855469,13.534653981526692,187.481201171875,1.33,-7.91,76.66,0.18,99.98,3.76
61007,12,28.25,51.25,3.487738609313965,65.27332560221355,2.018226623535156,10.734052022298178,12.116592407226562,206.81524658203125,0.23,-4.13,90.71,9.98,98.6,5.44
61008,13,28.25,51.25,3.626389503479004,58.90067545572917,1.854438145955404,12.840690612792969,15.44519551595052,220.6097005208333,6.2,-0.87,92.19,0.4,98.81,3.68
61009,14,28.25,51.25,1.8078254063924155,67.40006510416667,0.8370242118835449,10.850797017415363,12.761316935221354,192.31807454427084,5.09,0.63,93.26,4.39,98.41,3.93
61010,15,28.25,51.25,2.463783105214437,56.64823913574219,1.4425794283548992,9.988374710083008,11.652125040690104,215.7117513020833,6.22,-0.7,91.56,5.23,98.58,2.09
61011,16,28.25,51.25,2.0112627347310386,50.51854451497396,1.491690953572591,10.982964833577476,12.784308115641275,214.5642496744792,6.19,-0.06,94.4,7.52,98.37,2.64
61012,17,28.25,51.25,1.470472812652588,55.46726989746094,0.7430441379547119,11.681543986002604,13.111192067464192,186.6752726236979,5.09,-1.24,91.84,2.23,98.54,2.63
61013,18,28.25,51.25,2.090105533599853,56.56809997558594,0.3428736925125122,5.346766789754232,5.481468200683594,200.9328816731771,3.65,-2.14,90.75,0.85,98.97,3.11
61014,19,28.25,51.25,1.2974546750386555,61.60785929361979,0.7142162322998047,6.52049191792806,6.951136271158855,187.3465779622396,2.12,-2.91,84.92,0.68,99.22,1.35
61015,20,28.25,51.25,0.9956327279408772,62.52996317545573,0.3926759163538615,6.209943135579427,6.63201904296875,185.65474446614584,2.34,-3.93,82.35,1.17,99.63,1.53
61016,21,28.25,51.25,2.572272141774496,67.8095194498698,2.774111747741699,10.955849965413412,12.368534088134766,210.4735717773437,2.13,-4.21,81.76,0.18,99.0,4.22
61017,22,28.25,51.25,1.2596680323282878,70.95177205403645,0.7334522406260172,5.131270090738933,5.556739807128906,183.3191324869792,2.64,-3.5,83.43,1.72,98.58,2.96
61018,23,28.25,51.25,0.825936476389567,78.7832743326823,0.5640769004821777,3.185190836588541,4.347622871398926,160.38435872395834,2.5,-3.45,80.42,0.35,99.15,3.43
61019,24,28.25,51.25,1.0164839426676433,75.19591776529948,1.0999364058176675,3.628446896870931,4.024037679036458,157.47119140625,3.99,-4.04,82.36,0.0,99.82,2.79
61020,25,28.25,51.25,0.9933540026346842,71.59351603190105,0.6037105719248453,4.557361920674642,6.183233896891276,159.50545247395834,7.05,-3.7,74.49,0.0,99.76,1.67
61021,26,28.25,51.25,1.5144739151000977,59.7660166422526,1.4303738276163738,14.739044189453123,15.76861317952474,182.4056599934896,8.99,-1.93,86.75,0.07,100.01,1.7
61022,27,28.25,51.25,1.0460721651713054,65.41836547851562,0.7576510906219482,15.37000528971354,16.535035451253254,187.3666381835937,12.19,-1.02,81.03,0.0,100.16,1.61
61023,28,28.25,51.25,1.7752861976623535,58.43993123372396,0.7181443373362223,12.81292470296224,13.28536605834961,213.6208292643229,5.93,-0.53,94.7,7.67,100.21,2.86
61024,29,28.25,51.25,1.6045858065287273,60.05821736653646,0.5860913991928101,7.536111831665039,10.052373886108398,193.1035970052084,10.1,0.04,82.86,1.0,100.74,2.7
61025,30,28.25,51.25,1.2190763155619304,70.42572021484375,1.3408961296081543,12.293790181477863,15.88644536336263,197.4846394856771,12.79,0.0,85.99,1.34,100.78,2.22
61026,31,28.25,51.25,2.3453569412231445,48.20173645019531,1.2419331073760986,12.953661600748696,14.632705688476562,212.7962646484375,13.3,5.31,95.12,0.71,100.14,2.41
61027,32,28.25,51.25,1.3515210151672363,66.6151835123698,2.1067965825398765,13.260117848714192,17.640655517578125,187.9843546549479,17.23,3.99,88.58,2.63,99.17,2.46
61028,33,28.25,51.25,0.7579458554585775,70.80196634928386,0.3705623944600423,4.601161956787109,5.804547627766927,167.21685791015625,8.25,-0.67,85.09,1.54,98.71,3.57
61029,34,28.25,51.25,0.8124250570933024,60.71830749511719,0.5607982476552328,3.9278316497802734,4.696654001871745,164.7073974609375,6.9,-2.43,86.71,0.66,98.92,1.44
61030,35,28.25,51.25,0.7589166164398193,57.99466451009115,0.2401800553003946,3.2673959732055664,3.9305903116861978,155.4540812174479,6.79,-2.14,85.12,0.77,99.28,2.09
61031,36,28.25,51.25,1.161990483601888,68.2474365234375,1.632953643798828,5.501235961914063,6.771524429321289,163.23143513997397,8.92,-2.61,78.06,0.0,98.49,3.68
61032,37,28.25,51.25,1.1287539800008135,68.7923075358073,0.9140347639719644,5.129621823628743,5.575493494669597,180.57574462890625,3.64,-0.81,87.25,4.57,98.02,2.8
61033,38,28.25,51.25,1.5687249501546223,64.55352783203125,0.8043936093648275,5.800458272298177,6.572040557861328,176.74847412109375,3.51,-1.93,86.49,0.93,98.2,2.85
61034,39,28.25,51.25,3.9029719034830728,62.44998677571615,1.729528268178304,8.63785171508789,10.846680959065756,200.67987060546875,5.25,-2.11,84.59,0.31,99.14,3.96
61035,40,28.25,51.25,3.0326048533121743,57.6590576171875,1.0063354969024658,8.528861363728842,10.328605651855469,198.2831827799479,7.78,-1.42,82.38,0.11,100.2,2.62
61036,41,28.25,51.25,1.00838041305542,72.89515177408855,1.2154481410980225,8.626352945963541,10.419172922770182,172.63165283203125,12.37,-1.79,74.29,0.0,100.12,3.59
61037,42,28.25,51.25,1.148686170578003,75.95330810546875,0.9121975898742676,9.639495213826498,10.767286936442057,176.3700968424479,15.82,-0.04,72.17,0.0,100.39,2.9
61038,43,28.25,51.25,1.1865458488464355,71.80489095052083,0.7118311723073324,9.214252471923828,11.207462310791016,167.9688517252604,14.9,0.63,73.44,0.01,100.1,2.1
61039,44,28.25,51.25,1.6722769737243652,53.67632039388021,0.6896019776662191,13.336046854654947,16.064173380533855,179.06319173177084,13.09,2.96,90.9,1.38,99.63,1.92
61040,45,28.25,51.25,2.367713928222656,53.68712361653646,0.9643056392669678,14.101070404052734,15.903027852376304,202.0618489583333,12.54,5.45,91.55,2.82,99.21,2.07
61041,46,28.25,51.25,1.3939250310262044,51.14092000325521,0.6049119234085083,7.960239410400391,8.85745112101237,186.3874308268229,11.05,4.93,93.73,4.49,99.07,2.08
61042,47,28.25,51.25,3.6617762247721353,39.09720357259115,0.4748172760009765,5.414578755696614,6.012471516927083,200.1837158203125,8.73,4.46,92.44,7.31,98.97,1.44
61043,48,28.25,51.25,2.4158477783203125,41.38603973388672,0.58437180519104,5.6542924245198565,6.3649107615153,193.7346598307292,9.13,3.06,90.02,1.68,99.5,1.22
61044,49,28.25,51.25,0.9735554854075114,61.41448974609375,0.4188710848490397,6.140604019165039,6.9769287109375,183.0886027018229,11.89,2.54,92.6,0.72,99.58,2.33
61045,50,28.25,51.25,0.9725297292073568,62.64344787597656,0.9875950813293456,7.808004379272461,8.68344497680664,202.7290852864584,12.27,2.39,85.09,0.39,99.57,2.16
61046,51,28.25,51.25,1.1900452772776289,55.68883768717448,1.067978858947754,6.924304962158203,7.037499109903972,189.2029012044271,10.65,2.12,87.73,1.11,99.01,2.06
61047,52,28.25,51.25,0.7224433422088623,64.21296691894531,0.6579968929290771,7.061336517333984,7.651825586954753,183.5443725585937,11.85,2.8,87.99,2.34,98.95,2.36
61048,53,28.25,51.25,1.3130351702372234,76.01207478841145,2.230991045633952,12.479212443033854,13.41889190673828,235.8958536783854,13.48,4.92,87.73,6.31,99.2,3.31
61049,54,28.25,51.25,0.9419760704040528,72.48360188802083,1.187771479288737,4.897486686706543,6.242397308349609,162.21902465820312,9.22,2.21,78.64,0.44,99.51,3.43
61050,55,28.25,51.25,0.8189903100331625,69.45389811197917,0.7133440971374512,2.7854204177856445,3.772405624389648,145.0099080403646,5.67,-0.17,79.02,0.52,99.71,3.94
61051,56,28.25,51.25,0.7608696619669596,65.64512125651042,0.7158990701039633,2.9993883768717446,4.381320953369141,152.89515177408853,7.83,-0.84,76.56,0.35,99.59,2.82
61052,57,28.25,51.25,0.6362544695536295,65.10409037272136,0.6678640047709147,2.9912192026774087,3.388835906982422,148.36296590169272,6.23,-1.89,76.38,0.6,99.44,2.2
61053,58,28.25,51.25,0.7533470789591471,66.0333251953125,0.725426991780599,3.842036565144857,4.165477434794108,160.41251627604166,6.48,-3.46,78.16,0.22,99.41,2.3
61054,59,28.25,51.25,0.8516269524892172,70.18109130859375,0.6414884726206461,5.857852935791016,7.044434865315755,169.47354125976562,12.28,-1.9,70.27,0.0,99.66,1.81
61055,60,28.25,51.25,1.822954177856445,75.8574930826823,1.7425368626912434,12.309122721354166,14.712618509928385,185.94669596354169,15.66,-1.21,78.16,1.57,99.31,3.55
61056,61,28.25,51.25,0.9921988646189372,64.70841471354167,0.9000188509623209,10.922518412272137,12.511988321940104,171.0516560872396,19.16,7.63,88.11,4.09,98.74,3.5
61057,62,28.25,51.25,0.994334856669108,78.22550455729167,1.1347791353861492,11.783289591471354,13.510533650716146,179.0935262044271,18.04,5.13,80.39,0.58,99.2,1.64
61058,63,28.25,51.25,1.0906662940979004,68.265869140625,0.844448963801066,8.411340713500977,9.967435201009115,140.1973673502604,20.14,9.22,90.58,7.53,98.45,3.37
61059,64,28.25,51.25,1.1915608247121174,79.03805033365886,0.8513030211130778,2.8644965489705405,3.127073287963867,171.7388916015625,10.35,3.12,76.29,0.49,98.72,6.37
61060,65,28.25,51.25,1.5267537434895833,79.24429321289062,1.2983001867930095,5.491780598958333,6.449670791625977,163.73331705729166,11.33,2.39,82.28,0.42,99.2,3.68
61061,66,28.25,51.25,1.007603406906128,83.36726379394531,0.9969151020050048,6.053826014200847,6.905125300089519,155.58526611328125,18.92,5.29,70.32,0.04,98.52,4.26
61062,67,28.25,51.25,1.0517093340555828,80.40456644694011,1.337654749552409,4.276870727539063,5.1526797612508135,162.6054484049479,13.34,5.9,74.53,1.16,98.61,4.38
61063,68,28.25,51.25,1.236409584681193,67.44728088378906,1.0149003664652507,5.0111338297526045,6.230417887369792,146.52888997395834,15.33,4.04,82.62,1.02,98.68,2.99
61064,69,28.25,51.25,1.2532861232757568,67.17299397786458,0.5958027839660645,3.745393435160319,3.753680229187012,163.4161376953125,8.73,2.57,85.45,2.82,99.05,4.17
61065,70,28.25,51.25,0.774072011311849,68.06759134928386,0.4893034696578979,3.705851236979168,4.380697250366211,154.26666259765625,13.3,1.39,74.19,0.05,100.12,2.14
61066,71,28.25,51.25,1.0502785046895344,77.61989339192708,0.5904995600382487,5.040016810099284,5.98739496866862,154.42867024739584,19.11,3.17,69.69,0.0,100.3,2.55
61067,72,28.25,51.25,0.8517206509908041,76.68745930989583,0.6676762104034424,4.199739456176758,6.344689051310222,142.0771687825521,19.87,4.23,69.32,0.0,99.99,2.17
61068,73,28.25,51.25,0.7020918528238932,70.73690795898438,0.2887768348058064,4.15510368347168,5.2730967203776045,147.10721842447916,16.86,8.44,77.42,0.03,99.45,3.79
61069,74,28.25,51.25,1.2619503339131672,70.04796346028645,1.4224173227945964,5.212285995483398,6.327330907185872,148.64118448893228,14.89,6.83,84.46,4.54,98.62,3.56
61070,75,28.25,51.25,1.1825093428293865,70.12473551432292,1.076093037923177,6.287380218505859,7.866138458251953,144.8013916015625,17.8,8.51,85.96,5.01,98.43,2.97
61071,76,28.25,51.25,1.3055555820465088,63.88422139485677,1.1875386238098145,7.294294993082683,7.571486155192058,176.1382853190104,16.73,10.59,90.66,4.42,98.7,2.22
61072,77,28.25,51.25,1.0230623881022136,75.50099690755208,1.1100650628407795,7.5953629811604815,8.50521977742513,159.5837198893229,21.41,8.04,83.22,1.46,98.88,2.28
61073,78,28.25,51.25,0.9975926876068116,68.13735453287761,0.3592528104782104,5.513347625732422,6.654689788818359,160.25169881184897,19.5,11.78,88.99,5.02,98.27,1.48
61074,79,28.25,51.25,0.7502992947896322,63.231363932291664,0.3242153525352478,5.112845738728841,5.350325266520183,145.89176432291666,18.48,10.09,86.64,7.03,97.95,1.3
61075,80,28.25,51.25,0.8795527617136637,66.96353658040364,0.188136875629425,3.257231076558431,3.804473241170248,148.64462280273438,13.21,10.22,90.42,13.67,98.14,3.89
61076,81,28.25,51.25,0.8237762451171875,69.73910013834636,0.3892558415730794,4.308354377746582,4.850124994913737,140.38288370768228,15.99,8.84,82.31,3.31,98.56,4.25
61077,82,28.25,51.25,0.6907056172688802,72.48003641764323,0.4836636781692505,4.046591122945149,5.039270401000977,137.95022583007812,17.22,7.6,77.84,0.11,99.24,2.23
61078,83,28.25,51.25,0.8579428195953369,83.76151021321614,0.7384380499521891,5.70541508992513,6.892139434814453,138.15562947591147,21.35,8.76,72.95,3.35,99.12,4.02
61079,84,28.25,51.25,1.040712594985962,75.22519938151042,1.2203504244486492,4.627681732177734,5.241641998291016,150.46444702148438,17.72,8.82,76.28,0.58,99.29,3.04
61080,85,28.25,51.25,0.7685434023539225,69.95229085286458,0.4960528612136841,4.735301971435547,5.834310531616211,137.48703002929688,19.19,9.61,74.07,1.36,99.89,1.78
61081,86,28.25,51.25,0.9318070411682128,74.53997802734375,0.4782278537750244,4.625001271565755,5.838934580485026,135.56116739908853,20.56,10.82,75.74,0.2,99.79,3.94
61082,87,28.25,51.25,1.3431599934895833,71.98843892415364,1.0988928476969402,4.436739921569824,5.261800765991211,149.30400594075522,20.35,12.6,73.82,7.42,99.63,2.09
61083,88,28.25,51.25,1.2588351567586262,67.84790547688802,0.4479086399078369,5.281055768330892,6.14547602335612,153.48786417643228,20.35,8.94,77.95,2.96,99.45,1.8
61084,89,28.25,51.25,0.7685677210489908,66.90885416666667,0.2635255654652913,4.664992968241374,5.084307352701823,136.4896443684896,19.3,11.71,86.38,15.92,99.25,2.5
61085,90,28.25,51.25,0.772045373916626,68.80769856770833,0.4111337661743164,5.121721903483073,5.512484232584636,146.6131388346354,18.15,11.1,81.76,1.56,99.16,2.83
61086,91,28.25,51.25,0.7903567949930826,60.982014973958336,0.4250657558441162,3.743361155192057,4.017210324605306,140.30321248372397,14.31,9.34,91.01,25.32,99.36,2.59
61087,92,28.25,51.25,0.782012144724528,60.91629536946615,0.8475713729858398,4.303219159444173,4.99465815226237,117.86250813802084,15.16,7.43,77.88,0.98,99.68,2.38
61456,1,28.25,50.75,2.156446774800618,51.6089121500651,0.295957605044047,3.680938720703125,4.258728663126628,169.77567545572916,2.18,-2.38,93.75,0.88,100.34,2.62
61457,2,28.25,50.75,3.126821200052897,54.71019999186198,1.062012751897176,10.448067347208658,12.285200754801432,184.80367024739584,4.0,-0.51,92.48,0.25,100.13,4.94
61458,3,28.25,50.75,2.6297313372294107,56.3260243733724,0.9661368529001872,7.427543004353841,10.12463887532552,175.82452392578125,4.4,-2.47,90.88,0.08,100.15,3.01
61459,4,28.25,50.75,5.900642395019531,46.99591064453125,4.4857737223307295,28.149871826171875,31.482564290364586,268.605712890625,6.55,-1.71,95.11,0.37,98.75,4.19
61460,5,28.25,50.75,2.7113987604777017,54.53060404459635,0.7438755830128988,8.250270207722982,10.384005228678385,195.3565266927084,1.03,-3.37,90.12,2.43,98.9,2.19
61461,6,28.25,50.75,1.430758794148763,73.32171122233073,1.0333712895711262,3.7080987294514975,4.395548502604167,173.0070597330729,0.6,-5.96,83.34,0.46,99.83,3.39
61462,7,28.25,50.75,3.589779853820801,66.41207885742188,2.501244227091471,9.336849212646484,11.737606048583984,192.19571940104169,3.39,-5.26,85.71,0.27,99.04,6.31
61463,8,28.25,50.75,1.5944223403930664,73.36575826009114,0.7720627784729004,4.330052375793457,5.647850672403972,157.6605428059896,0.99,-4.34,80.28,0.81,98.69,4.57
61464,9,28.25,50.75,1.5163865089416504,68.39593505859375,0.6738680998484293,4.518970171610515,5.499823888142903,173.90726725260416,-1.48,-8.45,83.49,0.29,99.53,1.99
61465,10,28.25,50.75,3.701812108357748,69.58146667480469,1.276337305704753,16.62307612101237,18.25616455078125,238.5869140625,0.17,-9.44,78.08,0.11,99.84,2.17
61466,11,28.25,50.75,3.125431060791016,71.47107442220052,2.626521269480387,15.447315216064451,17.72301991780599,209.3366902669271,1.4,-7.39,73.58,0.33,99.67,3.73
61467,12,28.25,50.75,3.716074943542481,62.74805704752604,2.658398628234864,10.866495768229166,12.119215647379557,206.63692220052084,0.19,-4.24,89.63,10.44,98.35,5.67
61468,13,28.25,50.75,3.8712310791015625,58.380940755208336,2.3342750867207847,13.05456288655599,15.465980529785156,217.32633463541663,6.36,-1.41,91.06,0.28,98.56,3.77
61469,14,28.25,50.75,1.962065855662028,65.82999674479167,0.7972278594970703,13.616935729980469,15.582350413004557,195.83927408854169,6.61,0.01,90.34,1.74,98.16,4.05
61470,15,28.25,50.75,2.5816877683003745,53.45599365234375,1.350658893585205,11.263234456380207,13.158252716064451,219.3389485677084,5.7,-0.51,93.34,8.23,98.23,2.14
61471,16,28.25,50.75,2.5647123654683432,46.88609313964844,1.42763090133667,13.467273712158203,16.12901433308919,217.97452799479169,7.64,0.17,92.74,6.38,97.97,2.5
61472,17,28.25,50.75,1.6958948771158855,55.9871826171875,0.9029980500539144,12.519546508789062,14.050183614095053,184.00581868489584,5.7,-0.93,90.21,1.45,98.15,2.99
61473,18,28.25,50.75,1.7926724751790364,56.29789733886719,0.2833669384320577,5.508566538492839,5.750237782796224,199.7688191731771,3.76,-1.82,89.83,1.07,98.62,3.22
61474,19,28.25,50.75,1.730577786763509,61.81189982096354,0.8243279457092285,6.70443852742513,7.691220601399739,186.7884724934896,2.09,-2.49,85.44,0.62,98.89,1.71
61475,20,28.25,50.75,1.2893516222635906,58.81590779622396,0.5072035392125448,8.060724258422852,8.382687250773111,185.00651041666663,2.31,-3.92,81.68,1.39,99.31,1.9
61476,21,28.25,50.75,2.276937166849772,67.48375447591145,2.5505595207214355,12.67974853515625,13.20269775390625,207.9063720703125,2.82,-4.36,81.72,0.03,98.75,4.01
61477,22,28.25,50.75,2.0310544967651367,67.69919840494792,1.1021730105082197,6.5750579833984375,7.396624247233073,191.45377604166663,2.84,-3.41,82.76,1.48,98.26,2.98
61478,23,28.25,50.75,0.9571322600046792,75.89388529459636,0.5802015066146851,3.326491673787435,4.149265289306641,158.29808553059897,2.64,-3.79,78.17,0.59,98.79,3.59
61479,24,28.25,50.75,1.3654553095499675,72.09678649902344,1.028243939081828,4.075181643168132,4.735913912455241,157.43880208333334,4.09,-3.91,80.59,0.01,99.43,3.18
61480,25,28.25,50.75,1.3065954844156902,69.11636352539062,0.8916320006052653,4.642477671305339,6.226226806640625,159.93216959635416,6.98,-3.83,75.0,0.0,99.42,2.0
61481,26,28.25,50.75,1.6982113520304365,59.21619669596354,1.163071235020955,13.614269256591797,15.04987335205078,182.0489705403646,8.96,-2.32,85.35,0.04,99.68,1.88
61482,27,28.25,50.75,1.3779211044311523,62.50775146484375,0.6709707578023275,17.302186330159504,20.14336522420248,190.2447509765625,12.36,-1.03,79.84,0.0,99.85,1.56
61483,28,28.25,50.75,2.063034693400065,58.26497904459635,0.8210877577463785,13.427806854248049,14.155242919921877,214.0467122395833,6.48,-0.59,94.19,10.29,99.91,3.04
61484,29,28.25,50.75,1.7193654378255208,59.07026163736979,0.6720907688140869,7.790712992350261,10.139656066894531,185.1582234700521,10.02,0.35,82.32,2.21,100.41,3.07
61485,30,28.25,50.75,1.4624501864115398,72.50441487630208,1.0673934618632,11.856829325358072,15.691388448079428,193.0971069335937,13.02,-0.14,82.17,0.86,100.49,1.76
61486,31,28.25,50.75,2.6568826039632163,51.64874267578125,1.6077205340067546,14.67584991455078,17.46769078572591,211.9480997721354,12.5,4.94,95.3,0.79,99.89,2.34
61487,32,28.25,50.75,1.718812147776286,64.87033081054688,2.069571018218994,15.728588104248049,19.03566487630208,189.10298665364584,17.79,4.96,85.25,1.04,98.91,2.74
61488,33,28.25,50.75,1.2852574984232583,67.43465677897136,0.537761370340983,5.5564225514729815,6.18568738301595,164.67231241861978,7.86,-0.46,86.14,2.29,98.37,3.47
61489,34,28.25,50.75,1.131496747334798,62.06616719563802,0.5449045499165853,4.432158788045247,5.677212397257487,164.82833862304688,7.95,-2.53,81.58,0.29,98.59,1.6
61490,35,28.25,50.75,1.0171906153361003,55.59809366861979,0.2774030367533366,4.03961181640625,4.401106834411621,165.58721923828125,6.79,-1.97,85.81,1.31,98.95,2.22
61491,36,28.25,50.75,1.2653484344482422,66.15421549479167,1.501570701599121,5.717891693115234,6.867892583211263,161.26335652669272,9.12,-2.86,76.47,0.0,98.24,3.35
61492,37,28.25,50.75,1.5538303057352705,65.77801005045573,0.782724142074585,5.559024810791016,6.189087549845378,186.6424357096354,3.95,-0.62,86.85,4.44,97.72,3.07
61493,38,28.25,50.75,1.6521746317545574,62.30816650390625,0.9540480772654216,4.985595703125,6.037222544352214,175.97454833984375,3.36,-2.31,86.18,1.37,97.9,2.97
61494,39,28.25,50.75,4.073511441548665,63.80604553222656,2.213540395100912,9.606845219930014,11.66863759358724,200.9933878580729,5.09,-2.39,82.48,0.26,98.89,3.82
61495,40,28.25,50.75,2.8327198028564453,58.347198486328125,1.1024683316548665,9.35727882385254,11.162195841471354,202.42045084635416,7.77,-1.55,81.07,0.1,99.92,2.42
61496,41,28.25,50.75,1.2589634259541829,71.93743387858073,1.051234006881714,8.871987660725912,10.629597981770834,173.6006876627604,12.49,-2.08,71.59,0.0,99.84,3.29
61497,42,28.25,50.75,2.102452278137207,74.00963846842448,1.099329710006714,12.30443318684896,14.42371622721354,201.75699869791663,15.72,-0.45,68.69,0.0,100.08,2.84
61498,43,28.25,50.75,3.236241340637207,67.04149881998698,0.9649549325307212,12.939225514729818,15.072659810384115,256.982177734375,15.0,0.54,70.23,0.01,99.76,2.02
61499,44,28.25,50.75,3.430510838826497,54.4245859781901,1.1988585789998372,23.06886800130208,26.668736775716145,234.80830891927084,13.36,2.82,89.56,1.03,99.29,1.96
61500,45,28.25,50.75,3.716039339701336,55.71772766113281,1.565481662750244,19.09298197428385,20.80095926920573,222.76920572916663,11.44,4.64,90.9,2.48,98.89,2.11
61501,46,28.25,50.75,1.8166534105936687,53.92301940917969,0.3960146903991699,7.7336851755778,8.937695821126303,195.24432373046875,10.78,3.88,92.31,4.04,98.76,2.65
61502,47,28.25,50.75,5.4742075602213545,39.49998474121094,0.9247773488362632,6.1113840738932295,6.553972244262695,196.3116455078125,6.7,2.93,92.85,5.92,98.68,2.47
61503,48,28.25,50.75,5.6291077931722,36.32799530029297,1.105018933614095,6.704652786254883,7.5410582224528,245.0213216145833,8.15,2.72,91.18,1.75,99.19,1.25
61504,49,28.25,50.75,1.8017013867696128,53.490020751953125,0.461031158765157,8.412789662679037,9.011316299438477,198.6557413736979,11.6,2.97,90.33,0.52,99.26,2.1
61505,50,28.25,50.75,1.0762215455373128,62.92212422688802,0.6101914246877035,7.183429718017578,8.385817845662435,194.04083251953125,12.65,2.71,82.8,0.35,99.2,2.54
61506,51,28.25,50.75,1.2813854217529297,57.110371907552086,0.5616863965988159,6.951179504394531,7.554047266642253,196.27091471354169,10.57,1.75,85.63,1.08,98.66,2.12
61507,52,28.25,50.75,1.0889638264973958,63.53020222981771,0.8454794883728027,7.614704767862956,9.338209788004557,181.84881591796875,12.19,2.91,85.29,1.53,98.67,2.38
